date,open,high,low,close,symbol
2021-06-28,243.76,247.58,243.76,241.87,CRM
2021-06-29,244.83,246.75,242.43,244.57,CRM
2021-06-30,245.96,246.605,243.55,245.81,CRM
2020-06-02,47.15,47.285,45.88,46.3,CSCO
2020-06-03,46.96,47.2675,46.20505,46.62,CSCO
2020-06-04,46.77,47.25,46.5301,46.94,CSCO
2020-06-05,47.38,48.295,47.2,46.86,CSCO
2020-06-08,47.44,48.16,47.12,47.83,CSCO
2020-06-09,48.015,48.24,47.49,48.13,CSCO
2020-06-10,47.5,47.6125,45.565,45.89,CSCO
2020-06-11,46.985,46.985,43.64,43.65,CSCO
2020-06-12,44.935,45.85,44.12,45.135,CSCO
2020-06-15,44.115,45.765,43.93,45.07,CSCO
2020-06-16,47.37,47.49,45.91,45.35,CSCO
2020-06-17,46.79,46.82,45.9,46.48,CSCO
2020-06-18,45.845,46.05,45.35,46.17,CSCO
2020-06-19,46.29,46.51,45.05,45.83,CSCO
2020-06-22,45.03,45.465,44.805,45.32,CSCO
2020-06-23,45.91,46.15,45.32,45.16,CSCO
2020-06-24,45.3,45.47,44.39,45.47,CSCO
2020-06-25,44.735,45.32,44.2,44.75,CSCO
2020-06-26,45.065,46.51,44.625,45.22,CSCO
2020-06-29,45.845,46.45,45.67,46.31,CSCO
2020-06-30,46.145,47.01,46.095,46.15,CSCO
2020-07-01,46.55,46.72,46.0,46.64,CSCO
2020-07-02,46.03,46.2182,45.48,45.699452054794,CSCO
2020-07-06,46.095,46.49,45.87,45.63,CSCO
2020-07-07,46.27,46.29,45.56,46.42,CSCO
2020-07-08,45.53,46.07,45.32,45.63,CSCO
2020-07-09,46.7,47.2,46.22,45.81,CSCO
2020-07-10,46.7,46.92,46.24,46.7,CSCO
2020-07-13,46.865,46.99,45.815,46.66,CSCO
2020-07-14,45.3,46.5,45.25,45.93,CSCO
2020-07-15,46.49,46.83,45.99,46.26,CSCO
2020-07-16,45.69,45.83,45.195,46.4,CSCO
2020-07-17,46.01,46.93,45.88,45.78,CSCO
2020-07-20,46.67,47.1,46.26,46.75,CSCO
2020-07-21,47.22,47.33,46.855,46.97,CSCO
2020-07-22,47.27,47.3,46.53,47.02,CSCO
2020-07-23,46.955,47.7,46.68,46.9,CSCO
2020-07-24,47.5,47.64,46.11,47.41,CSCO
2020-07-27,46.4,47.26,46.15,46.4,CSCO
2020-07-28,46.98,47.08,46.21,47.19,CSCO
2020-07-29,46.4,46.88,46.37,46.28,CSCO
2020-07-30,45.95,46.465,45.375,46.71,CSCO
2020-07-31,46.335,47.11,45.86,46.44,CSCO
2020-08-03,47.09,47.355,46.68,47.1,CSCO
2020-08-04,47.06,47.67,46.91,47.16,CSCO
2020-08-05,47.6,47.735,47.05,47.67,CSCO
2020-08-06,47.23,47.825,47.1,47.33,CSCO
2020-08-07,47.335,47.6,47.03,47.77,CSCO
2020-08-10,47.21,48.0,47.16,47.43,CSCO
2020-08-11,47.93,48.45,47.085,47.73,CSCO
2020-08-12,47.48,48.15,44.95,47.19,CSCO
2020-08-13,44.6,44.6,42.38,48.1,CSCO
2020-08-14,42.59,42.885,42.27,42.72,CSCO
2020-08-17,42.51,42.7625,41.86,42.5,CSCO
2020-08-18,42.09,42.29,41.8,42.09,CSCO
2020-08-19,42.08,42.35,41.78,41.98,CSCO
2020-08-20,41.83,42.42,41.73,41.87,CSCO
2020-08-21,42.07,42.3,41.81,42.31,CSCO
2020-08-24,42.08,42.48,42.0,42.25,CSCO
2020-08-25,42.255,42.3,41.78,42.18,CSCO
2020-08-26,41.75,42.28,41.45,41.96,CSCO
2020-08-27,42.33,42.47,42.02,42.25,CSCO
2020-08-28,42.06,42.3,42.0,42.29,CSCO
2020-08-31,42.04,42.35,41.94,42.2,CSCO
2020-09-01,41.99,42.07,41.5,42.22,CSCO
2020-09-02,42.06,42.69,42.03,42.03,CSCO
2020-09-03,41.79,41.83,40.665,42.42,CSCO
2020-09-04,41.04,41.43,40.44,40.95,CSCO
2020-09-08,40.07,40.61,39.965,40.82,CSCO
2020-09-09,40.06,40.475,39.715,40.0,CSCO
2020-09-10,40.26,40.635,39.42,40.13,CSCO
2020-09-11,39.765,40.05,39.515,39.57,CSCO
2020-09-14,40.215,40.64,40.05,39.88,CSCO
2020-09-15,40.545,40.839,40.38,40.37,CSCO
2020-09-16,40.72,41.17,40.39,40.6,CSCO
2020-09-17,39.66,40.4,39.51,40.42,CSCO
2020-09-18,40.165,40.32,39.575,40.37,CSCO
2020-09-21,39.42,39.47,38.69,39.81,CSCO
2020-09-22,39.18,39.46,38.88,39.04,CSCO
2020-09-23,39.215,39.39,38.175,39.32,CSCO
2020-09-24,38.055,38.16,37.6,38.28,CSCO
2020-09-25,37.77,38.54,37.62,37.85,CSCO
2020-09-28,39.195,39.29,38.79,38.45,CSCO
2020-09-29,39.11,39.375,38.83,39.13,CSCO
2020-09-30,39.1,39.7,39.02,39.06,CSCO
2020-10-01,39.06,39.315,38.565,39.027885597548,CSCO
2020-10-02,38.05,38.56,37.96,38.8,CSCO
2020-10-05,38.54,38.79,38.275,38.27,CSCO
2020-10-06,38.495,39.355,38.4,38.57,CSCO
2020-10-07,38.79,39.58,38.78,38.57,CSCO
2020-10-08,39.8,40.185,39.66,39.4,CSCO
2020-10-09,40.17,40.24,39.72,39.79,CSCO
2020-10-12,39.94,40.535,39.62,39.85,CSCO
2020-10-13,40.535,40.615,39.705,40.36,CSCO
2020-10-14,39.83,40.42,39.76,39.81,CSCO
2020-10-15,39.47,40.0,39.35,39.89,CSCO
2020-10-16,39.875,40.3,39.54,39.97,CSCO
2020-10-19,40.18,40.38,39.155,39.325,CSCO
2020-10-20,39.43,39.515,39.02,39.195,CSCO
2020-10-21,39.35,39.57,38.98,39.2,CSCO
2020-10-22,38.79,38.97,38.375,39.06,CSCO
2020-10-23,38.93,38.97,38.64,38.82,CSCO
2020-10-26,38.41,38.43,37.15,38.82,CSCO
2020-10-27,37.355,37.51,36.59,37.67,CSCO
2020-10-28,36.45,36.52,35.68,35.82,CSCO
2020-10-29,35.5,36.075,35.27,35.71,CSCO
2020-10-30,35.25,35.93,35.07,35.69,CSCO
2020-11-02,36.31,36.35,35.65,35.9,CSCO
2020-11-03,36.23,37.34,36.23,35.9,CSCO
2020-11-04,37.075,37.31,36.5,36.68,CSCO
2020-11-05,37.02,37.305,36.9,36.57,CSCO
2020-11-06,37.55,37.6,37.08,37.23,CSCO
2020-11-09,40.2,40.23,38.12,37.53,CSCO
2020-11-10,38.32,39.025,38.167,38.2,CSCO
2020-11-11,39.02,39.45,38.435,38.72,CSCO
2020-11-12,39.24,39.395,38.39,39.33,CSCO
2020-11-13,41.47,41.56,40.56,38.67,CSCO
2020-11-16,41.61,42.59,41.35,41.4,CSCO
2020-11-17,42.04,42.355,41.61,42.54,CSCO
2020-11-18,41.67,42.24,41.255,41.88,CSCO
2020-11-19,41.07,41.375,40.765,41.32,CSCO
2020-11-20,41.055,41.4,40.92,41.17,CSCO
2020-11-23,40.98,41.8,40.87,40.97,CSCO
2020-11-24,41.88,42.715,41.87,41.64,CSCO
2020-11-25,42.75,42.83,42.2,42.61,CSCO
2020-11-27,42.87,42.99,42.64,42.5,CSCO
2020-11-30,42.55,43.05,42.39,42.7,CSCO
2020-12-01,43.19,44.075,43.01,43.02,CSCO
2020-12-02,43.49,43.965,43.35,43.54,CSCO
2020-12-03,43.76,44.14,43.59,43.89,CSCO
2020-12-04,44.04,44.52,43.89,44.11,CSCO
2020-12-07,44.26,44.495,43.9,44.38,CSCO
2020-12-08,44.13,44.53,43.92,44.35,CSCO
2020-12-09,44.45,44.83,44.36,44.37,CSCO
2020-12-10,44.41,44.605,44.11,44.69,CSCO
2020-12-11,43.96,44.33,43.705,44.32,CSCO
2020-12-14,44.34,44.92,44.15,44.32,CSCO
2020-12-15,44.305,44.8,44.13,44.24,CSCO
2020-12-16,44.82,45.145,44.52,44.72,CSCO
2020-12-17,44.92,44.93,44.595,44.72,CSCO
2020-12-18,45.27,45.57,44.77,44.82,CSCO
2020-12-21,44.46,44.955,44.05,45.44,CSCO
2020-12-22,44.59,45.08,44.44,44.88,CSCO
2020-12-23,44.73,44.81,44.35,44.69,CSCO
2020-12-24,44.42,44.605,44.21,44.375,CSCO
2020-12-28,44.85,45.35,44.71,44.54,CSCO
2020-12-29,44.98,45.245,44.515,44.92,CSCO
2020-12-30,44.6,45.06,44.435,44.64,CSCO
2020-12-31,44.385,44.84,44.155,44.48,CSCO
2021-01-04,44.52,44.58,43.35,44.386507220217,CSCO
2021-01-05,43.58,44.07,43.375,43.96,CSCO
2021-01-06,43.36,44.88,43.25,43.98,CSCO
2021-01-07,44.23,45.105,44.03,44.4,CSCO
2021-01-08,44.65,45.42,44.25,44.96,CSCO
2021-01-11,44.81,45.96,44.81,45.06,CSCO
2021-01-12,44.95,45.925,44.95,45.36,CSCO
2021-01-13,45.35,45.97,45.18,45.79,CSCO
2021-01-14,45.15,45.605,44.62,45.36,CSCO
2021-01-15,44.91,45.655,44.82,45.15,CSCO
2021-01-19,45.73,45.73,44.765,45.43,CSCO
2021-01-20,45.32,45.5,45.14,45.19,CSCO
2021-01-21,45.2,45.245,44.71,45.34,CSCO
2021-01-22,44.84,44.89,44.22,45.11,CSCO
2021-01-25,45.04,45.175,44.71,44.77,CSCO
2021-01-26,44.88,45.36,44.7,45.03,CSCO
2021-01-27,44.96,46.46,44.81,45.26,CSCO
2021-01-28,45.11,46.27,45.11,45.7,CSCO
2021-01-29,44.74,45.37,44.48,45.34,CSCO
2021-02-01,44.78,45.625,44.66,44.58,CSCO
2021-02-02,45.42,45.94,45.4,45.4,CSCO
2021-02-03,45.64,46.16,45.535,45.83,CSCO
2021-02-04,45.71,47.32,45.64,45.77,CSCO
2021-02-05,47.48,48.345,47.48,47.25,CSCO
2021-02-08,48.6,49.34,48.56,48.08,CSCO
2021-02-09,48.94,48.94,48.41,48.94,CSCO
2021-02-10,46.2,47.41,45.83,48.5,CSCO
2021-02-11,47.16,47.91,47.16,47.24,CSCO
2021-02-12,47.46,47.69,46.91,47.58,CSCO
2021-02-16,47.4,47.4,46.4,47.29,CSCO
2021-02-17,46.44,46.44,45.865,46.51,CSCO
2021-02-18,45.98,46.4,45.69,46.25,CSCO
2021-02-19,46.52,46.61,45.575,46.34,CSCO
2021-02-22,45.46,45.68,44.82,45.68,CSCO
2021-02-23,45.34,45.78,45.1,45.43,CSCO
2021-02-24,45.5,45.8,45.035,45.51,CSCO
2021-02-25,45.58,46.24,45.24,45.74,CSCO
2021-02-26,45.58,45.79,44.76,45.52,CSCO
2021-03-01,45.28,46.225,45.16,44.87,CSCO
2021-03-02,45.73,46.07,45.41,45.92,CSCO
2021-03-03,45.56,45.56,45.0,45.515,CSCO
2021-03-04,45.135,45.47,44.145,45.13,CSCO
2021-03-05,45.08,46.735,44.74,44.56,CSCO
2021-03-08,45.91,48.4,45.82,46.25,CSCO
2021-03-09,47.58,48.37,47.58,47.51,CSCO
2021-03-10,47.62,48.79,47.61,47.89,CSCO
2021-03-11,48.48,49.075,48.225,48.2,CSCO
2021-03-12,48.74,48.99,48.47,48.51,CSCO
2021-03-15,48.76,49.44,48.7,48.82,CSCO
2021-03-16,49.46,49.755,49.185,49.41,CSCO
2021-03-17,49.51,49.6,49.23,49.67,CSCO
2021-03-18,49.03,49.57,48.58,49.42,CSCO
2021-03-19,48.95,49.19,48.32,48.8,CSCO
2021-03-22,49.02,50.37,48.98,48.98,CSCO
2021-03-23,50.14,50.67,49.9,50.3,CSCO
2021-03-24,50.14,50.455,49.55,50.01,CSCO
2021-03-25,50.32,51.4,50.285,49.65,CSCO
2021-03-26,50.36,51.485,50.3,50.51,CSCO
2021-03-29,52.24,52.935,52.24,52.57,CSCO
2021-03-30,52.2,52.285,51.175,52.28333333333333,CSCO
2021-03-31,51.81,52.04,51.55,51.99666666666667,CSCO
2021-04-01,51.88,52.08,51.345,51.71,CSCO
2021-04-05,51.74,52.92,51.54,51.98,CSCO
2021-04-06,52.4,52.4,51.79,52.41,CSCO
2021-04-07,52.06,52.16,51.57,52.025,CSCO
2021-04-08,51.78,52.0,51.445,51.77,CSCO
2021-04-09,51.6,52.16,51.55,51.91,CSCO
2021-04-12,52.06,52.14,51.47,52.09,CSCO
2021-04-13,51.57,51.88,51.35,51.57,CSCO
2021-04-14,51.66,51.685,51.135,51.66,CSCO
2021-04-15,51.54,51.935,51.36,51.37,CSCO
2021-04-16,52.31,53.185,52.15,51.64,CSCO
2021-04-19,52.56,52.97,52.49,52.8,CSCO
2021-04-20,52.67,52.795,51.595,52.85,CSCO
2021-04-21,51.76,52.08,51.48,51.79,CSCO
2021-04-22,51.89,52.085,51.385,51.93,CSCO
2021-04-23,51.51,52.13,51.16,51.5,CSCO
2021-04-26,51.7,51.82,51.495,51.91,CSCO
2021-04-27,51.52,51.665,51.34,51.64,CSCO
2021-04-28,51.63,51.77,50.92,51.37,CSCO
2021-04-29,51.06,51.6,50.82,51.11,CSCO
2021-04-30,51.19,51.235,50.4,51.46,CSCO
2021-05-03,50.97,51.4,50.81,50.91,CSCO
2021-05-04,50.94,51.23,50.28,51.17,CSCO
2021-05-05,50.82,51.255,50.675,50.71,CSCO
2021-05-06,50.96,52.72,50.95,51.13,CSCO
2021-05-07,52.5,53.675,52.22,52.44,CSCO
2021-05-10,53.54,54.14,53.15,53.43,CSCO
2021-05-11,53.0,53.4,52.09,53.16,CSCO
2021-05-12,52.83,52.94,51.46,52.83,CSCO
2021-05-13,51.66,52.81,51.54,51.6,CSCO
2021-05-14,52.9,53.225,52.605,52.49,CSCO
2021-05-17,52.76,53.16,52.67,52.9,CSCO
2021-05-18,52.9,53.345,52.735,52.94,CSCO
2021-05-19,52.25,52.67,48.9,52.93,CSCO
2021-05-20,49.62,52.98,49.54,52.47,CSCO
2021-05-21,52.49,52.99,52.23,52.85,CSCO
2021-05-24,52.73,53.775,52.71,52.43,CSCO
2021-05-25,53.45,53.56,53.14,53.39,CSCO
2021-05-26,53.5,53.63,52.82,53.31,CSCO
2021-05-27,52.74,53.34,52.575,52.91,CSCO
2021-05-28,53.16,53.22,52.8,52.92,CSCO
2021-06-01,53.12,53.31,52.42,52.9,CSCO
2021-06-02,52.7,52.995,52.43,52.62,CSCO
2021-06-03,52.64,53.56,52.58,52.96,CSCO
2021-06-04,53.34,54.17,53.32,53.33,CSCO
2021-06-07,54.04,54.44,53.78,54.07,CSCO
2021-06-08,53.94,54.4,53.89,53.92,CSCO
2021-06-09,54.32,54.41,53.925,54.13,CSCO
2021-06-10,54.0,55.08,54.0,54.02,CSCO
2021-06-11,55.13,55.34,54.54,55.03,CSCO
2021-06-14,54.8,54.8,53.51,54.77,CSCO
2021-06-15,54.18,54.31,53.73,54.17,CSCO
2021-06-16,53.8,53.92,53.135,53.79,CSCO
2021-06-17,53.12,53.55,53.005,53.47,CSCO
2021-06-18,53.02,53.02,51.87,53.13,CSCO
2021-06-21,52.36,53.41,52.24,52.07,CSCO
2021-06-22,53.21,53.37,52.805,53.18,CSCO
2021-06-23,53.2,53.36,52.585,53.26,CSCO
2021-06-24,52.96,53.045,52.615,52.76,CSCO
2021-06-25,52.74,53.195,52.65,52.78,CSCO
2021-06-28,53.17,53.3,52.915,53.06,CSCO
2021-06-29,53.02,53.185,52.76,52.96,CSCO
2021-06-30,53.0,53.065,52.61,52.91,CSCO
2020-06-02,90.94,95.2,90.11,92.79,CVX
2020-06-03,93.855,96.045,92.635,94.985,CVX
2020-06-04,96.77,96.89,95.16,97.18,CVX
2020-06-05,100.335,102.05,99.05,96.28,CVX
2020-06-08,102.59,103.59,100.87,100.81,CVX
2020-06-09,100.57,102.93,99.83,103.24,CVX
2020-06-10,96.36,98.54,94.475,96.31,CVX
2020-06-11,92.15,94.15,89.12,89.38,CVX
2020-06-12,93.31,93.61,90.055,92.38,CVX
2020-06-15,89.11,92.08,88.21,92.39,CVX
2020-06-16,94.955,95.58,91.49,91.23,CVX
2020-06-17,93.85,94.0,91.5,94.03,CVX
2020-06-18,90.925,93.23,90.1,91.54,CVX
2020-06-19,94.49,94.49,90.55,91.94,CVX
2020-06-22,90.35,91.69,89.59,90.63,CVX
2020-06-23,92.41,93.09,91.175,91.59,CVX
2020-06-24,89.87,90.13,86.86,91.44,CVX
2020-06-25,87.505,89.51,87.16,87.64,CVX
2020-06-26,88.7,88.8299,86.18,89.21,CVX
2020-06-29,87.025,88.5717,86.6,86.46,CVX
2020-06-30,86.41,89.99,86.36,87.67,CVX
2020-07-01,89.285,90.77,87.55,89.23,CVX
2020-07-02,89.47,90.36,88.1601,87.62,CVX
2020-07-06,89.725,90.25,87.82,88.31,CVX
2020-07-07,87.835,88.08,86.15,88.57,CVX
2020-07-08,86.455,87.8,85.89,86.31,CVX
2020-07-09,85.93,86.32,82.69,86.35,CVX
2020-07-10,82.585,85.42,82.5,82.74,CVX
2020-07-13,86.05,86.93,84.81,85.23,CVX
2020-07-14,85.37,88.6,85.02,85.4,CVX
2020-07-15,90.015,90.19,88.21,88.35,CVX
2020-07-16,88.63,89.48,87.35,88.89,CVX
2020-07-17,88.25,89.11,86.91,88.36,CVX
2020-07-20,87.21,87.49,84.8,87.19,CVX
2020-07-21,86.52,91.72,86.36,85.27,CVX
2020-07-22,89.65,91.25,88.9,91.39,CVX
2020-07-23,90.64,91.38,90.02,91.04,CVX
2020-07-24,91.5,92.74,89.98,91.01,CVX
2020-07-27,89.89,91.09,88.8,90.13,CVX
2020-07-28,90.605,91.17,88.77,91.04,CVX
2020-07-29,89.365,90.08,88.5776,89.11,CVX
2020-07-30,87.95,88.495,85.7,90.07,CVX
2020-07-31,82.97,84.1,81.51,86.27,CVX
2020-08-03,84.0,85.14,83.8,83.94,CVX
2020-08-04,84.4,86.72,84.2808,84.81,CVX
2020-08-05,88.27,88.43,86.405,86.49,CVX
2020-08-06,86.445,87.9,86.1,87.2,CVX
2020-08-07,86.85,87.11,85.74,87.47,CVX
2020-08-10,87.88,89.76,87.6,86.8,CVX
2020-08-11,91.93,93.01,89.17,89.73,CVX
2020-08-12,90.98,91.66,89.45,89.62,CVX
2020-08-13,89.85,91.28,89.7623,90.72,CVX
2020-08-14,89.12,90.59,88.85,89.82,CVX
2020-08-17,90.46,91.58,89.72,90.35,CVX
2020-08-18,88.7,89.37,87.32,89.453161268556,CVX
2020-08-19,87.52,87.9,86.2,87.63,CVX
2020-08-20,85.455,86.89,84.73,86.39,CVX
2020-08-21,84.63,85.09,83.51,84.81,CVX
2020-08-24,85.655,87.34,84.89,85.08,CVX
2020-08-25,87.78,88.04,85.76,87.2,CVX
2020-08-26,85.67,85.84,84.66,86.13,CVX
2020-08-27,85.19,85.63,83.97,84.78,CVX
2020-08-28,85.05,85.73,84.32,84.91,CVX
2020-08-31,85.81,85.9,83.87,85.63,CVX
2020-09-01,83.17,83.63,82.45,83.93,CVX
2020-09-02,82.98,83.96,82.7,83.08,CVX
2020-09-03,83.26,84.49,81.71,83.19,CVX
2020-09-04,82.775,83.635,80.9,82.28,CVX
2020-09-08,80.46,80.58,78.04,81.93,CVX
2020-09-09,79.93,81.07,79.68,78.97,CVX
2020-09-10,80.535,80.89,78.05,80.03,CVX
2020-09-11,78.205,78.69,77.065,78.15,CVX
2020-09-14,77.445,77.98,76.9199,77.69,CVX
2020-09-15,77.62,78.48,75.96,77.29,CVX
2020-09-16,76.37,79.48,75.96,76.35,CVX
2020-09-17,77.355,78.85,76.37,78.56,CVX
2020-09-18,77.81,79.15,77.5,78.79,CVX
2020-09-21,76.19,76.6522,74.68,78.21,CVX
2020-09-22,76.31,77.53,75.35,76.3,CVX
2020-09-23,75.59,75.91,71.85,75.53,CVX
2020-09-24,71.27,73.03,70.5,71.95,CVX
2020-09-25,70.84,72.48,70.77,71.8,CVX
2020-09-28,73.62,74.76,73.15,71.83,CVX
2020-09-29,73.755,74.14,71.11,73.93,CVX
2020-09-30,72.26,72.89,71.61,71.9,CVX
2020-10-01,71.33,71.88,70.03,72.0,CVX
2020-10-02,68.83,71.67,68.82,70.42,CVX
2020-10-05,71.61,72.73,70.71,71.19,CVX
2020-10-06,73.82,74.32,72.245,72.7,CVX
2020-10-07,72.25,73.92,71.56,72.3,CVX
2020-10-08,74.24,75.55,73.99,73.78,CVX
2020-10-09,75.9,76.09,73.98,75.22,CVX
2020-10-12,73.63,74.955,73.2,74.0,CVX
2020-10-13,74.74,74.74,72.78,74.51,CVX
2020-10-14,73.32,74.432,72.91,73.4,CVX
2020-10-15,71.815,73.72,71.39,72.95,CVX
2020-10-16,73.53,74.03,72.27,73.51,CVX
2020-10-19,73.13,73.345,71.19,71.245,CVX
2020-10-20,71.85,72.285,71.03,71.73,CVX
2020-10-21,71.05,71.585,70.73,71.68,CVX
2020-10-22,70.845,73.49,70.565,70.87,CVX
2020-10-23,73.925,74.365,71.82,73.4,CVX
2020-10-26,71.66,71.89,70.24,72.57,CVX
2020-10-27,70.45,70.85,69.49,70.94,CVX
2020-10-28,67.79,68.085,66.32,67.11,CVX
2020-10-29,66.02,69.14,65.16,66.88,CVX
2020-10-30,69.89,70.11,68.08,68.8,CVX
2020-11-02,70.7,73.08,69.4,69.5,CVX
2020-11-03,73.205,73.3,71.05,72.15,CVX
2020-11-04,70.9,73.595,69.89,71.74,CVX
2020-11-05,72.0,72.975,71.76,71.77,CVX
2020-11-06,72.46,73.27,70.83,72.14,CVX
2020-11-09,79.45,84.27,78.26,71.15,CVX
2020-11-10,81.82,83.15,79.7063,79.4,CVX
2020-11-11,84.1,84.49,81.79,83.07,CVX
2020-11-12,81.06,82.24,79.905,82.46,CVX
2020-11-13,81.25,83.3482,81.03,80.67,CVX
2020-11-16,86.5,89.18,85.54,83.03,CVX
2020-11-17,86.5,87.53,84.83,87.660799275444,CVX
2020-11-18,87.48,87.9,84.25,87.04,CVX
2020-11-19,83.45,85.965,83.06,84.28,CVX
2020-11-20,85.73,86.31,84.88,85.73,CVX
2020-11-23,87.0,91.58,86.76,85.79,CVX
2020-11-24,93.55,95.82,93.0,91.03,CVX
2020-11-25,94.645,94.68,92.14,95.62,CVX
2020-11-27,91.93,92.59,90.535,92.14,CVX
2020-11-30,90.44,90.85,86.9,91.31,CVX
2020-12-01,88.93,89.71,87.07,87.18,CVX
2020-12-02,87.25,91.31,87.1003,87.45,CVX
2020-12-03,90.03,91.11,89.07,89.87,CVX
2020-12-04,91.65,93.45,90.92,89.8,CVX
2020-12-07,92.37,92.69,89.88,93.28,CVX
2020-12-08,90.15,92.4623,90.14,90.76,CVX
2020-12-09,92.53,93.02,89.37,91.54,CVX
2020-12-10,91.07,94.56,90.7756,90.44,CVX
2020-12-11,92.89,93.28,91.03,93.35,CVX
2020-12-14,93.91,93.93,89.24,92.45,CVX
2020-12-15,90.05,90.48,88.77,89.44,CVX
2020-12-16,89.53,89.57,87.85,89.37,CVX
2020-12-17,89.33,89.59,87.55,88.69,CVX
2020-12-18,87.785,88.71,86.26,88.41,CVX
2020-12-21,84.17,86.835,83.49,87.19,CVX
2020-12-22,85.99,85.99,84.3,86.09,CVX
2020-12-23,84.81,86.66,84.81,84.36,CVX
2020-12-24,86.01,86.07,84.81,85.69,CVX
2020-12-28,86.03,86.63,84.62,85.33,CVX
2020-12-29,85.26,85.7234,84.05,84.9,CVX
2020-12-30,84.81,86.575,84.54,84.61,CVX
2020-12-31,85.27,85.33,83.9601,85.33,CVX
2021-01-04,85.35,85.96,83.89,84.45,CVX
2021-01-05,84.81,89.22,84.81,84.71,CVX
2021-01-06,88.61,90.78,87.82,87.0,CVX
2021-01-07,90.47,90.83,89.26,89.8,CVX
2021-01-08,92.23,92.43,90.45,90.22,CVX
2021-01-11,89.93,92.1,88.57,91.08,CVX
2021-01-12,92.65,93.93,91.71,91.6,CVX
2021-01-13,93.45,93.52,91.94,93.34,CVX
2021-01-14,94.07,96.315,93.71,93.25,CVX
2021-01-15,94.33,94.36,91.71,95.49,CVX
2021-01-19,93.51,95.03,93.29,92.09,CVX
2021-01-20,95.04,95.56,94.3002,94.51,CVX
2021-01-21,93.855,94.66,91.22,95.38,CVX
2021-01-22,90.3,92.03,89.83,92.01,CVX
2021-01-25,90.73,91.0271,89.33,91.73,CVX
2021-01-26,92.065,92.91,89.27,90.9,CVX
2021-01-27,87.71,90.35,86.745,89.36,CVX
2021-01-28,88.39,90.15,88.25,88.2,CVX
2021-01-29,87.14,87.65,84.915,89.02,CVX
2021-02-01,86.34,87.3,84.57,85.2,CVX
2021-02-02,88.07,88.37,86.53,86.41,CVX
2021-02-03,87.02,89.39,86.89,87.06,CVX
2021-02-04,89.32,89.65,87.945,88.96,CVX
2021-02-05,89.46,90.47,88.64,89.0,CVX
2021-02-08,90.29,92.04,90.01,89.26,CVX
2021-02-09,91.26,91.27,89.81,91.48,CVX
2021-02-10,91.5,92.59,90.6,90.96,CVX
2021-02-11,92.42,92.44,90.08,92.52,CVX
2021-02-12,91.58,92.73,91.35,92.02,CVX
2021-02-16,92.84,93.86,92.61,91.285548612582,CVX
2021-02-17,96.98,96.98,94.2,93.13,CVX
2021-02-18,95.89,96.15,94.3,95.92,CVX
2021-02-19,94.94,96.38,94.65,95.0,CVX
2021-02-22,95.9,99.64,95.9,95.8,CVX
2021-02-23,99.88,100.16,96.8,98.39,CVX
2021-02-24,100.14,104.045,99.81,99.63,CVX
2021-02-25,104.03,104.96,101.59,103.31,CVX
2021-02-26,100.1,101.06,97.61,102.35,CVX
2021-03-01,101.95,103.8,101.4,100.0,CVX
2021-03-02,102.1,103.305,101.73,102.05,CVX
2021-03-03,103.45,105.755,103.45,102.44,CVX
2021-03-04,103.74,107.57,103.13,103.59,CVX
2021-03-05,106.62,109.13,106.165,104.5,CVX
2021-03-08,109.8,110.425,108.09,109.0,CVX
2021-03-09,110.14,110.695,107.92,109.75,CVX
2021-03-10,109.22,112.0,109.22,109.5,CVX
2021-03-11,111.495,112.545,110.89,110.18666666666668,CVX
2021-03-12,111.7,112.67,110.715,110.87333333333332,CVX
2021-03-15,111.53,111.905,108.89,111.56,CVX
2021-03-16,108.98,108.98,107.08,110.25,CVX
2021-03-17,107.09,108.175,106.9,107.64,CVX
2021-03-18,107.83,107.83,103.71,108.03,CVX
2021-03-19,104.72,104.89,102.8,104.12,CVX
2021-03-22,103.33,104.51,102.36,103.38,CVX
2021-03-23,100.62,104.29,100.27,102.54,CVX
2021-03-24,103.24,105.77,102.91,101.97,CVX
2021-03-25,103.03,105.24,102.065,104.7,CVX
2021-03-26,106.36,106.85,105.36,105.07,CVX
2021-03-29,107.15,107.525,105.7,107.48,CVX
2021-03-30,105.96,106.84,105.63,106.705,CVX
2021-03-31,105.44,106.22,104.6,105.93,CVX
2021-04-01,105.14,105.71,104.225,104.79,CVX
2021-04-05,105.32,105.82,104.165,105.75,CVX
2021-04-06,104.24,105.08,103.485,104.51,CVX
2021-04-07,103.36,104.565,103.28,103.58,CVX
2021-04-08,103.08,103.21,102.09,104.19,CVX
2021-04-09,102.76,103.68,102.1,103.02,CVX
2021-04-12,103.52,103.855,101.52,102.92,CVX
2021-04-13,101.5,102.59,101.29,101.78,CVX
2021-04-14,103.0,105.33,102.63,102.24,CVX
2021-04-15,104.6,104.6,102.93,104.27,CVX
2021-04-16,103.83,104.36,102.435,103.42,CVX
2021-04-19,102.92,103.795,102.21,102.96,CVX
2021-04-20,102.96,102.96,100.515,103.26,CVX
2021-04-21,100.73,102.985,100.14,101.33,CVX
2021-04-22,102.73,103.2,100.9,102.73,CVX
2021-04-23,101.1,102.175,100.76,100.95,CVX
2021-04-26,101.6,102.665,101.3,101.55,CVX
2021-04-27,101.96,103.085,101.51,101.52,CVX
2021-04-28,103.48,105.855,103.375,102.7,CVX
